GPS latitude,GPS longitude,GPS altitude,GPS speed,GPS accuracy,GPS orientation,GPS satellites In range,Time since start,Date,Accelerometer X,Accelerometer Y,Accelerometer Z,Gravity X,Gravity Y,Gravity Z,Gyroscope (Yaw),Gyroscope (Pitch),Gyroscope (Roll),Magnetic field X,Magnetic field Y,Magnetic field Z,Orientation (Yaw),Orientation (Pitch),Orientation (Roll),GNSS valid,Indicated vehicle speed,Yaw rate,Indicated longitudinal acceleration,Indicated lateral acceleration
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,71300.0,2019-09-08 11:08:30:845,0.128700,-0.824000,9.614100,-0.023400,0.002800,9.806600,-0.0199000,-0.0113000,0.0479000,-12.120,-28.750,31.130,33.780,-80.660,-129.940,1,17.111,15.05000,-1.038889,1.248495
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,71400.0,2019-09-08 11:08:30:945,0.773700,-0.188600,10.155100,-0.012100,-0.010200,9.806600,0.0652000,0.0158000,0.0336000,-12.810,-28.500,30.880,31.590,-80.410,-130.200,1,16.902,-22.88000,-0.580556,-1.874861
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,71500.0,2019-09-08 11:08:31:045,0.756300,-0.150500,10.305800,-0.009100,-0.020700,9.806600,-0.0175000,0.0071000,0.0633000,-12.750,-28.120,31.130,31.910,-80.180,-130.040,1,17.845,0.20000,2.619444,0.017303
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,71600.0,2019-09-08 11:08:31:146,0.654000,-0.679700,9.819700,-0.003300,0.009700,9.806600,-0.0531000,0.0273000,-0.0045000,-12.810,-27.750,31.500,32.790,-80.090,-129.850,1,17.244,15.93000,-1.669444,1.331768
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,71700.0,2019-09-08 11:08:31:246,0.219200,0.062400,9.385200,-0.008400,0.004400,9.806600,0.0617000,0.0045000,0.0363000,-13.310,-28.120,31.440,32.700,-80.070,-129.410,1,18.162,-10.12000,2.550000,-0.891085
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,71800.0,2019-09-08 11:08:31:346,0.595600,0.403900,9.523300,0.001000,-0.009300,9.806600,0.0769000,0.0196000,-0.0116000,-12.190,-27.810,31.750,35.850,-80.100,-128.750,1,18.000,-1.96000,-0.450000,-0.171042
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,71900.0,2019-09-08 11:08:31:445,1.132700,-0.936200,9.995500,-0.003000,-0.006700,9.806600,-0.1003000,0.0173000,0.0525000,-13.000,-27.620,31.560,33.990,-80.040,-128.830,1,18.331,4.78000,0.919444,0.424804
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72000.0,2019-09-08 11:08:31:545,0.234800,-0.504700,10.023800,-0.015900,0.010600,9.806500,-0.0543000,-0.0134000,0.0512000,-13.190,-27.370,31.190,34.550,-79.980,-127.680,1,17.939,-0.21000,-1.088889,-0.018264
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72100.0,2019-09-08 11:08:31:646,0.364700,-0.287300,10.064100,-0.004600,0.024700,9.806600,-0.0124000,0.0264000,0.0067000,-12.810,-28.060,31.250,34.930,-80.000,-127.500,1,18.263,-2.83000,0.900000,-0.250573
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72200.0,2019-09-08 11:08:31:745,0.248500,-0.705300,9.862700,-0.006500,-0.002900,9.806600,-0.0521000,0.0303000,0.0197000,-12.870,-27.560,31.190,34.670,-79.910,-127.780,1,18.410,1.58000,0.408333,0.141022
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72300.0,2019-09-08 11:08:31:846,0.006100,-0.241300,10.084100,0.002200,0.004300,9.806600,0.0865000,0.0080000,-0.0011000,-13.370,-27.870,31.190,34.590,-79.840,-127.890,1,18.983,2.85000,1.591667,0.262292
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72400.0,2019-09-08 11:08:31:946,0.567800,-0.842200,10.308000,0.013600,-0.034900,9.806500,0.1330000,-0.0007000,0.0170000,-12.940,-27.750,31.130,34.050,-79.770,-128.400,1,18.652,-2.64000,-0.919444,-0.238728
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72500.0,2019-09-08 11:08:32:046,0.268200,-0.492300,10.208400,0.010400,-0.037900,9.806600,-0.0151000,0.0454000,-0.0016000,-12.940,-27.310,30.630,32.450,-79.630,-129.700,1,18.414,-4.89000,-0.661111,-0.436548
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72600.0,2019-09-08 11:08:32:145,0.359400,0.040400,10.084300,-0.007600,0.010400,9.806500,-0.0124000,0.0093000,0.0256000,-13.370,-27.000,31.380,33.040,-79.640,-129.180,1,18.796,7.17000,1.061111,0.653370
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72700.0,2019-09-08 11:08:32:245,0.435300,-0.211400,10.104200,-0.004800,-0.000200,9.806600,-0.0487000,0.0028000,0.0243000,-13.620,-27.620,31.380,31.260,-79.560,-129.320,1,18.860,-8.53000,0.177778,-0.779948
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72800.0,2019-09-08 11:08:32:345,0.485100,-0.536000,9.632700,0.003400,-0.002300,9.806600,-0.0125000,-0.0010000,-0.0153000,-13.000,-27.440,30.880,32.740,-79.450,-129.540,1,18.533,5.78000,-0.908333,0.519336
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,72900.0,2019-09-08 11:08:32:446,0.180100,0.698600,9.249500,-0.002000,0.013500,9.806600,0.0732000,-0.0247000,-0.0069000,-13.250,-27.060,31.130,32.220,-79.420,-130.010,1,18.785,-7.74000,0.700000,-0.704899
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73000.0,2019-09-08 11:08:32:545,0.567200,1.049400,10.197200,0.008300,-0.024900,9.806500,-0.0453000,-0.0361000,0.0160000,-13.560,-27.190,31.250,29.800,-79.360,-130.520,1,18.929,4.39000,0.400000,0.402872
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73100.0,2019-09-08 11:08:32:645,0.539700,0.579200,9.625500,0.013600,-0.035900,9.806500,-0.1053000,0.0093000,-0.0214000,-13.000,-27.120,30.880,31.160,-79.310,-130.980,1,19.591,-6.78000,1.838889,-0.643963
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73200.0,2019-09-08 11:08:32:745,0.537700,0.994100,9.170600,-0.008900,0.030300,9.806500,0.1388000,-0.0508000,0.0536000,-13.250,-26.870,31.130,30.820,-79.280,-131.280,1,19.282,15.25000,-0.858333,1.425597
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73300.0,2019-09-08 11:08:32:846,0.270200,0.378800,9.740100,-0.009200,0.019600,9.806600,0.1489000,-0.0343000,0.0213000,-12.870,-26.870,31.880,32.050,-79.310,-130.730,1,19.447,-13.17000,0.458333,-1.241690
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73400.0,2019-09-08 11:08:32:946,-0.158100,0.757300,9.993200,0.003300,-0.012000,9.806600,-0.0341000,-0.0200000,0.0085000,-13.060,-27.440,31.190,31.290,-79.310,-130.860,1,19.865,13.24000,1.161111,1.275121
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73500.0,2019-09-08 11:08:33:046,-0.146600,0.684000,10.062400,-0.000500,0.008400,9.806600,0.0019000,-0.0175000,0.0031000,-13.810,-27.310,30.940,29.130,-79.290,-131.130,1,19.026,-12.65000,-2.330556,-1.166844
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73600.0,2019-09-08 11:08:33:146,0.360800,0.426600,10.202400,0.003400,-0.005900,9.806600,-0.0726000,0.0048000,-0.0186000,-12.750,-27.190,30.810,30.760,-79.320,-131.310,1,19.735,7.52000,1.969444,0.719498
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73700.0,2019-09-08 11:08:33:246,0.244000,0.192600,9.567400,-0.000500,-0.000700,9.806500,-0.0326000,-0.0139000,0.0111000,-13.310,-27.440,30.690,30.750,-79.370,-131.300,1,19.876,-3.34000,0.391667,-0.321848
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73800.0,2019-09-08 11:08:33:346,0.065900,0.152900,9.915300,0.006900,-0.011900,9.806600,-0.0191000,-0.0136000,-0.0271000,-12.810,-27.500,30.940,30.660,-79.340,-131.390,1,19.138,11.32000,-2.050000,1.050311
52.40089400,-1.59409800,171.490,1.0000,4.00,85.180,26,73900.0,2019-09-08 11:08:33:445,0.174100,0.347200,9.849600,-0.001400,-0.019300,9.806500,0.0077000,0.0299000,-0.0165000,-13.250,-27.190,31.130,29.970,-79.240,-132.040,1,20.066,-19.41000,2.577778,-1.888257
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74000.0,2019-09-08 11:08:33:546,0.829800,-0.120400,8.973300,-0.005000,0.003700,9.806600,-0.0300000,0.0145000,0.0236000,-13.620,-27.750,31.250,28.220,-79.220,-132.080,1,19.451,13.84000,-1.708333,1.305127
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74100.0,2019-09-08 11:08:33:645,0.430800,1.616200,9.989100,-0.012300,0.013200,9.806600,-0.0100000,-0.0615000,0.0066000,-13.370,-27.750,31.130,30.890,-79.120,-131.470,1,18.994,-6.48000,-1.269444,-0.596714
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74200.0,2019-09-08 11:08:33:745,1.317800,-0.216400,9.847200,0.024300,-0.022700,9.806600,-0.0367000,-0.1039000,0.0212000,-13.940,-27.120,30.500,27.330,-79.100,-132.760,1,19.609,6.81000,1.708333,0.647407
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74300.0,2019-09-08 11:08:33:846,-0.213600,0.584400,9.846000,0.015200,-0.017900,9.806600,-0.0826000,-0.0185000,-0.0210000,-13.750,-28.000,31.440,27.150,-79.040,-133.090,1,18.752,4.56000,-2.380556,0.414560
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74400.0,2019-09-08 11:08:33:946,0.217400,0.465300,9.455800,-0.004500,0.009900,9.806600,0.0572000,0.0108000,0.0046000,-13.120,-28.060,31.500,29.220,-79.080,-133.430,1,19.620,-12.55000,2.411111,-1.193762
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74500.0,2019-09-08 11:08:34:046,-0.886700,0.857000,10.457100,-0.005300,0.016700,9.806600,0.0924000,-0.0949000,0.0529000,-13.370,-27.810,31.560,29.700,-79.140,-132.990,1,18.853,9.26000,-2.130556,0.846382
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74600.0,2019-09-08 11:08:34:145,0.637900,-0.031900,10.212100,0.006100,-0.009000,9.806500,-0.0472000,-0.0417000,0.0311000,-13.750,-27.190,31.690,27.760,-78.930,-133.030,1,18.886,4.69000,0.091667,0.429425
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74700.0,2019-09-08 11:08:34:245,-0.473400,0.235800,10.190100,0.006500,-0.003300,9.806600,-0.0500000,0.0229000,-0.0020000,-13.500,-27.440,31.000,28.830,-78.960,-133.140,1,18.630,-8.25000,-0.711111,-0.745147
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74800.0,2019-09-08 11:08:34:345,0.488700,0.403900,9.812000,0.002800,0.004000,9.806600,0.0206000,-0.0255000,0.0224000,-13.250,-27.940,31.310,29.030,-79.130,-133.050,1,19.393,-2.10000,2.119444,-0.197442
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,27,74900.0,2019-09-08 11:08:34:445,0.200200,0.228700,9.980100,0.002300,-0.004200,9.806600,0.0182000,-0.0162000,0.0064000,-12.750,-27.870,31.810,29.590,-79.140,-133.090,1,18.709,4.83000,-1.900000,0.438099
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75000.0,2019-09-08 11:08:34:546,0.948400,1.849600,9.741000,-0.003100,0.016600,9.806500,0.0458000,0.0105000,0.0683000,-13.060,-27.870,31.690,29.620,-79.210,-133.020,1,19.044,6.59000,0.930556,0.608441
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75100.0,2019-09-08 11:08:34:646,0.732700,0.424600,10.317300,-0.012100,-0.029900,9.806500,-0.0667000,0.0649000,0.0191000,-13.440,-27.620,31.130,29.570,-78.890,-132.710,1,18.846,-1.22000,-0.550000,-0.111469
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75200.0,2019-09-08 11:08:34:745,-1.160600,0.446000,9.800400,-0.008200,-0.025900,9.806600,-0.0824000,-0.0930000,0.0339000,-13.620,-27.620,30.810,28.510,-78.780,-132.050,1,18.846,-1.01000,0.000000,-0.092282
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75300.0,2019-09-08 11:08:34:845,0.360300,1.077500,9.843100,0.016700,-0.009000,9.806600,0.0572000,-0.0798000,0.0231000,-13.440,-27.690,31.380,30.630,-78.820,-131.840,1,18.482,3.29000,-1.011111,0.294795
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75400.0,2019-09-08 11:08:34:946,0.627600,-0.756300,10.239200,0.011500,-0.022100,9.806500,0.0107000,-0.0130000,0.0087000,-12.620,-28.060,30.880,29.460,-78.810,-132.840,1,18.184,-4.02000,-0.827778,-0.354397
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75500.0,2019-09-08 11:08:35:046,-0.072700,-0.364900,10.832000,0.004100,-0.002600,9.806600,0.0782000,0.0435000,-0.0227000,-12.750,-28.810,31.130,29.770,-78.900,-132.700,1,18.252,-1.71000,0.188889,-0.151315
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75600.0,2019-09-08 11:08:35:145,0.668900,0.815500,9.605700,0.007200,-0.005100,9.806500,0.0838000,0.0064000,0.0663000,-12.620,-28.370,31.190,28.610,-78.960,-133.490,1,18.328,9.50000,0.211111,0.844138
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75700.0,2019-09-08 11:08:35:246,0.711200,0.333600,9.191500,0.004300,-0.002300,9.806600,0.0112000,-0.0043000,-0.0222000,-12.810,-27.750,32.310,28.720,-78.860,-133.970,1,18.079,-4.42000,-0.691667,-0.387411
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75800.0,2019-09-08 11:08:35:345,0.203100,0.087600,9.706500,0.003100,-0.001100,9.806600,-0.0356000,-0.0149000,-0.0482000,-12.750,-28.370,32.000,28.030,-78.830,-134.560,1,18.583,-2.10000,1.400000,-0.189195
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,75900.0,2019-09-08 11:08:35:446,0.519000,1.253800,9.853100,0.006100,-0.006100,9.806600,-0.0095000,-0.0415000,-0.0016000,-12.940,-28.370,31.130,26.990,-78.870,-134.900,1,18.054,2.46000,-1.469444,0.215320
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76000.0,2019-09-08 11:08:35:546,0.250000,0.305500,9.794800,0.004900,-0.006300,9.806600,-0.0038000,-0.0130000,0.0092000,-12.560,-27.190,31.440,26.410,-78.920,-135.220,1,18.317,-3.10000,0.730556,-0.275290
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76100.0,2019-09-08 11:08:35:645,-0.415200,0.313700,9.840200,-0.005300,0.003100,9.806600,-0.0208000,0.0059000,-0.0364000,-12.370,-28.370,31.880,29.220,-78.910,-135.110,1,18.112,5.81000,-0.569444,0.510173
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76200.0,2019-09-08 11:08:35:746,-0.078800,0.190800,9.772900,0.004700,0.016300,9.806500,-0.0202000,-0.0165000,-0.0248000,-12.250,-28.250,31.810,29.320,-78.990,-134.990,1,18.234,-5.27000,0.338889,-0.465873
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76300.0,2019-09-08 11:08:35:845,0.272000,0.712600,9.900200,0.006600,-0.012200,9.806600,-0.0726000,0.0073000,-0.0314000,-12.190,-27.690,31.630,28.940,-79.040,-135.290,1,18.032,2.11000,-0.561111,0.184460
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76400.0,2019-09-08 11:08:35:946,0.399900,0.379600,9.697200,0.004200,-0.008400,9.806600,-0.0478000,-0.0254000,-0.0057000,-12.440,-27.940,31.810,29.020,-79.110,-135.190,1,18.263,-1.77000,0.641667,-0.156718
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76500.0,2019-09-08 11:08:36:046,0.502500,0.807700,9.933100,-0.000200,0.001900,9.806500,-0.0049000,-0.0428000,0.0261000,-12.440,-28.500,31.380,28.870,-79.150,-134.810,1,17.827,-0.23000,-1.211111,-0.019878
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76600.0,2019-09-08 11:08:36:145,0.452000,0.170600,9.743800,0.000400,0.000400,9.806600,-0.0081000,-0.0075000,-0.0009000,-12.190,-28.440,31.500,29.520,-79.150,-134.740,1,18.083,3.55000,0.711111,0.311224
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76700.0,2019-09-08 11:08:36:245,0.137500,0.841300,9.658900,-0.005500,0.007500,9.806600,0.0422000,-0.0084000,0.0230000,-12.500,-28.000,31.060,28.940,-79.150,-134.750,1,17.849,0.27000,-0.650000,0.023364
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76800.0,2019-09-08 11:08:36:345,0.200700,0.769900,10.186500,-0.005400,0.001700,9.806600,0.0387000,-0.0313000,0.0059000,-11.940,-27.060,31.810,29.860,-79.130,-134.310,1,17.932,-2.77000,0.230556,-0.240815
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,76900.0,2019-09-08 11:08:36:446,-0.150100,0.449100,9.902900,-0.001000,-0.002700,9.806600,-0.0178000,-0.0094000,-0.0009000,-12.690,-27.810,31.440,27.530,-79.110,-134.330,1,17.615,0.36000,-0.880556,0.030744
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77000.0,2019-09-08 11:08:36:546,0.066500,0.269900,9.743000,-0.000300,0.004200,9.806600,0.0182000,-0.0283000,0.0206000,-12.310,-28.000,31.060,29.380,-79.080,-134.420,1,17.852,4.31000,0.658333,0.373026
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77100.0,2019-09-08 11:08:36:646,-0.016700,0.051600,9.808300,-0.000600,-0.006700,9.806600,-0.0163000,-0.0190000,0.0029000,-12.250,-27.440,32.000,29.560,-79.040,-134.600,1,17.698,-9.19000,-0.427778,-0.788523
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77200.0,2019-09-08 11:08:36:745,0.106800,0.847900,10.000600,0.001900,-0.009900,9.806600,-0.0171000,-0.0103000,0.0019000,-12.190,-28.060,31.810,29.750,-79.020,-134.610,1,17.824,17.71000,0.350000,1.530378
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77300.0,2019-09-08 11:08:36:845,0.060000,0.345100,9.723600,0.002900,0.003700,9.806600,-0.0005000,-0.0069000,0.0103000,-12.250,-27.940,31.380,29.150,-79.000,-134.640,1,17.291,-13.20000,-1.480556,-1.106545
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77400.0,2019-09-08 11:08:36:945,0.481300,0.323500,9.762600,0.001200,0.002600,9.806600,-0.0042000,-0.0202000,0.0080000,-12.750,-27.560,31.690,27.590,-79.050,-134.830,1,17.453,5.27000,0.450000,0.445919
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77500.0,2019-09-08 11:08:37:045,0.071300,0.372300,9.816200,-0.002900,0.004900,9.806600,0.0003000,-0.0517000,0.0282000,-11.940,-27.940,31.500,29.570,-79.020,-134.760,1,17.608,2.51000,0.430556,0.214269
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77600.0,2019-09-08 11:08:37:145,0.514200,0.710800,10.118000,-0.004400,0.008500,9.806600,0.0310000,-0.0069000,-0.0154000,-11.870,-28.000,31.690,29.960,-79.050,-134.410,1,17.482,-0.27000,-0.350000,-0.022884
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77700.0,2019-09-08 11:08:37:246,0.249800,0.203300,9.805100,0.000300,0.000700,9.806600,-0.0148000,-0.0093000,-0.0127000,-11.870,-28.310,31.130,29.490,-79.060,-134.330,1,17.258,-1.44000,-0.622222,-0.120484
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77800.0,2019-09-08 11:08:37:345,0.142600,0.618000,9.836700,0.001400,0.005800,9.806600,0.0075000,-0.0361000,0.0104000,-12.000,-27.440,31.000,29.350,-79.090,-134.280,1,17.244,-1.12000,-0.038889,-0.093633
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,28,77900.0,2019-09-08 11:08:37:446,0.067300,0.437500,10.009200,-0.006900,0.002900,9.806600,0.0113000,-0.0251000,0.0260000,-12.560,-27.620,31.310,27.820,-79.080,-134.090,1,17.280,5.59000,0.100000,0.468307
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78000.0,2019-09-08 11:08:37:545,0.297600,0.856600,9.826800,0.000800,0.003400,9.806600,0.0036000,-0.0307000,0.0374000,-12.120,-28.370,31.060,29.970,-79.050,-133.930,1,16.967,-4.83000,-0.869444,-0.397308
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78100.0,2019-09-08 11:08:37:645,-0.113200,0.264100,9.803000,-0.000700,-0.003000,9.806600,-0.0061000,-0.0109000,-0.0016000,-12.190,-28.190,31.250,30.130,-79.030,-133.800,1,17.032,5.77000,0.180556,0.476449
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78200.0,2019-09-08 11:08:37:746,0.206700,0.487800,9.701900,0.002500,0.002900,9.806600,-0.0230000,-0.0361000,0.0054000,-12.560,-27.750,31.000,28.050,-79.090,-133.900,1,17.089,-2.61000,0.158333,-0.216238
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78300.0,2019-09-08 11:08:37:845,0.099200,0.790100,10.168400,-0.005100,0.004600,9.806600,-0.0156000,-0.0253000,-0.0038000,-11.940,-27.940,31.310,30.250,-79.100,-133.670,1,17.262,7.24000,0.480556,0.605905
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78400.0,2019-09-08 11:08:37:945,0.248500,0.693500,9.934200,-0.000600,-0.002100,9.806500,0.0090000,-0.0442000,0.0329000,-12.690,-28.370,31.250,28.300,-79.130,-133.670,1,16.715,1.56000,-1.519444,0.126417
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78500.0,2019-09-08 11:08:38:045,-0.271200,0.716900,10.003000,0.002300,-0.005500,9.806500,-0.0093000,-0.0084000,-0.0137000,-12.310,-28.060,31.380,30.230,-79.090,-133.680,1,16.988,-5.31000,0.758333,-0.437332
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78600.0,2019-09-08 11:08:38:145,-0.447900,0.520200,9.844500,0.004900,0.006100,9.806600,0.0067000,-0.0382000,0.0113000,-11.870,-27.620,30.810,29.910,-79.170,-133.920,1,16.819,7.67000,-0.469444,0.625418
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78700.0,2019-09-08 11:08:38:246,-0.052100,0.272300,9.701800,0.008800,0.004500,9.806600,0.0119000,-0.0138000,0.0059000,-11.620,-28.310,31.750,29.990,-79.240,-134.300,1,16.477,-5.81000,-0.950000,-0.464119
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78800.0,2019-09-08 11:08:38:346,0.156000,0.536600,9.680800,0.003000,-0.002500,9.806600,0.0013000,-0.0117000,0.0064000,-12.000,-28.190,31.190,28.930,-79.310,-134.690,1,16.610,4.81000,0.369444,0.387338
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,78900.0,2019-09-08 11:08:38:446,-0.026900,0.570300,10.126000,0.002200,-0.009600,9.806500,-0.0029000,-0.0331000,0.0348000,-11.060,-28.250,31.060,30.680,-79.290,-134.870,1,16.430,-0.60000,-0.500000,-0.047793
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79000.0,2019-09-08 11:08:38:545,0.238200,0.371900,9.723500,-0.002200,0.004500,9.806600,0.0235000,-0.0265000,0.0387000,-11.560,-27.870,31.380,28.370,-79.220,-135.200,1,16.553,14.24000,0.341667,1.142777
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79100.0,2019-09-08 11:08:38:645,-0.246300,-0.338800,9.825400,-0.002100,0.007600,9.806500,0.0137000,-0.0182000,-0.0056000,-11.560,-27.440,31.310,28.310,-79.200,-135.110,1,16.157,-4.26000,-1.100000,-0.333692
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79200.0,2019-09-08 11:08:38:745,0.131400,0.129300,10.063100,0.011300,-0.010100,9.806600,-0.0201000,-0.0257000,0.0055000,-11.620,-27.940,31.940,27.850,-79.230,-136.130,1,16.013,-6.28000,-0.400000,-0.487537
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79300.0,2019-09-08 11:08:38:845,0.104500,0.208400,10.047800,0.008200,-0.004000,9.806600,-0.0145000,-0.0190000,-0.0228000,-11.310,-28.060,31.250,28.880,-79.310,-136.390,1,16.106,1.28000,0.258333,0.099948
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79400.0,2019-09-08 11:08:38:946,0.503500,0.236900,9.841000,0.008400,0.004700,9.806600,-0.0246000,-0.0376000,-0.0166000,-11.370,-27.690,30.880,28.460,-79.440,-136.690,1,15.966,16.10000,-0.388889,1.246226
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79500.0,2019-09-08 11:08:39:046,0.363000,0.265000,9.537400,0.005100,0.002000,9.806600,-0.0267000,-0.0192000,-0.0037000,-11.190,-27.940,31.560,28.340,-79.510,-137.210,1,15.678,-8.82000,-0.800000,-0.670400
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79600.0,2019-09-08 11:08:39:145,0.146900,0.125000,9.746200,0.000900,0.005600,9.806600,0.0119000,-0.0358000,0.0156000,-11.500,-28.060,32.250,28.050,-79.530,-137.450,1,16.092,-2.27000,1.150000,-0.177097
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79700.0,2019-09-08 11:08:39:246,-0.119900,0.309600,10.050700,0.002000,0.009500,9.806500,0.0247000,-0.0303000,-0.0052000,-11.000,-28.190,31.630,28.020,-79.630,-137.430,1,16.063,9.74000,-0.080556,0.758509
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79800.0,2019-09-08 11:08:39:346,0.119500,0.214300,9.904400,0.004500,0.008700,9.806600,0.0299000,-0.0270000,-0.0293000,-11.060,-27.440,31.000,27.010,-79.720,-137.650,1,16.142,6.80000,0.219444,0.532159
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,26,79900.0,2019-09-08 11:08:39:446,0.190500,-0.060000,9.616100,0.009300,0.002300,9.806500,0.0015000,-0.0325000,-0.0215000,-10.940,-27.620,31.560,26.890,-79.800,-138.320,1,16.466,-19.35000,0.900000,-1.544699
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,25,80000.0,2019-09-08 11:08:39:546,-0.058300,0.163800,9.945100,0.004400,0.001800,9.806600,-0.0279000,-0.0304000,-0.0209000,-10.810,-28.440,31.940,26.560,-79.870,-138.570,1,16.254,21.02000,-0.588889,1.656410
52.40064200,-1.59395600,170.270,5.3200,3.00,179.260,25,80100.0,2019-09-08 11:08:39:645,0.191000,-0.157400,9.862200,0.010200,-0.001000,9.806600,0.0033000,-0.0368000,-0.0309000,-11.120,-28.440,30.940,25.420,-79.980,-139.040,1,16.146,-1.14000,-0.300000,-0.089237
